loss_domain,donor,recipient_1,recipient_2,n_test_recipes,mean_nonadditive_delta_loss
metric/the_pile_ubuntu_irc_val_loss,pubmed_central,arxiv,pile_cc,81,-0.046355255482866835
metric/the_pile_ubuntu_irc_val_loss,pile_cc,wikipedia_en,uspto_backgrounds,68,0.03088937285398754
metric/the_pile_ubuntu_irc_val_loss,pile_cc,wikipedia_en,freelaw,68,0.002820731371902745
metric/the_pile_ubuntu_irc_val_loss,pile_cc,wikipedia_en,stackexchange,68,0.00176958961626913
metric/the_pile_ubuntu_irc_val_loss,pile_cc,wikipedia_en,github,68,-0.03803379276970529
metric/the_pile_ubuntu_irc_val_loss,pile_cc,wikipedia_en,arxiv,68,-0.009553888635574891
metric/the_pile_ubuntu_irc_val_loss,pile_cc,wikipedia_en,pubmed_central,68,-0.020423278713701663
metric/the_pile_ubuntu_irc_val_loss,pile_cc,uspto_backgrounds,freelaw,68,-0.02576899141789988
metric/the_pile_ubuntu_irc_val_loss,pile_cc,uspto_backgrounds,stackexchange,68,-0.02325845564373644
metric/the_pile_ubuntu_irc_val_loss,pile_cc,uspto_backgrounds,github,68,-0.021340315590252082
metric/the_pile_ubuntu_irc_val_loss,pile_cc,uspto_backgrounds,arxiv,68,-0.019694917968515746
metric/the_pile_ubuntu_irc_val_loss,pile_cc,uspto_backgrounds,pubmed_central,68,-0.0073849298085064425
metric/the_pile_ubuntu_irc_val_loss,pile_cc,freelaw,stackexchange,68,-0.015693354215431467
metric/the_pile_ubuntu_irc_val_loss,pile_cc,freelaw,github,68,-0.0107747946815416
metric/the_pile_ubuntu_irc_val_loss,pile_cc,freelaw,arxiv,68,-0.055043006580110215
metric/the_pile_ubuntu_irc_val_loss,pile_cc,freelaw,pubmed_central,68,-0.05527795825422932
metric/the_pile_ubuntu_irc_val_loss,pile_cc,stackexchange,github,68,0.009315240899303787
metric/the_pile_ubuntu_irc_val_loss,pile_cc,stackexchange,arxiv,68,-0.02949797029957145
metric/the_pile_ubuntu_irc_val_loss,pile_cc,stackexchange,pubmed_central,68,-0.06117894979044819
metric/the_pile_ubuntu_irc_val_loss,pile_cc,github,arxiv,68,-0.02893236090120539
metric/the_pile_ubuntu_irc_val_loss,pile_cc,github,pubmed_central,68,-0.05298933470274295
metric/the_pile_ubuntu_irc_val_loss,pile_cc,arxiv,pubmed_central,68,-0.05018249061510855
metric/the_pile_hackernews_val_loss,wikipedia_en,uspto_backgrounds,freelaw,49,-0.012941973830396867
metric/the_pile_hackernews_val_loss,wikipedia_en,uspto_backgrounds,stackexchange,49,-0.020679277990511002
metric/the_pile_hackernews_val_loss,wikipedia_en,uspto_backgrounds,github,49,-0.015657330223256462
metric/the_pile_hackernews_val_loss,wikipedia_en,uspto_backgrounds,arxiv,49,-0.008539370450270348
metric/the_pile_hackernews_val_loss,wikipedia_en,uspto_backgrounds,pubmed_central,49,-0.00727045113453539
metric/the_pile_hackernews_val_loss,wikipedia_en,uspto_backgrounds,pile_cc,49,-0.010524134140193013
metric/the_pile_hackernews_val_loss,wikipedia_en,freelaw,stackexchange,49,-0.002517585326433266
metric/the_pile_hackernews_val_loss,wikipedia_en,freelaw,github,49,-0.009046652132213184
metric/the_pile_hackernews_val_loss,wikipedia_en,freelaw,arxiv,49,-0.01819658578719867
metric/the_pile_hackernews_val_loss,wikipedia_en,freelaw,pubmed_central,49,-0.027334815348340355
metric/the_pile_hackernews_val_loss,wikipedia_en,freelaw,pile_cc,49,-0.012623532513545465
metric/the_pile_hackernews_val_loss,wikipedia_en,stackexchange,github,49,0.0064811137676178705
metric/the_pile_hackernews_val_loss,wikipedia_en,stackexchange,arxiv,49,-0.013307071110470236
metric/the_pile_hackernews_val_loss,wikipedia_en,stackexchange,pubmed_central,49,-0.018854612503973186
metric/the_pile_hackernews_val_loss,wikipedia_en,stackexchange,pile_cc,49,0.012464051107314484
metric/the_pile_hackernews_val_loss,wikipedia_en,github,arxiv,49,-0.013008934361541448
metric/the_pile_hackernews_val_loss,wikipedia_en,github,pubmed_central,49,-0.018664045092965008
metric/the_pile_hackernews_val_loss,wikipedia_en,github,pile_cc,49,-0.008200296847263571
metric/the_pile_hackernews_val_loss,wikipedia_en,arxiv,pubmed_central,49,-0.01795389980532375
metric/the_pile_hackernews_val_loss,wikipedia_en,arxiv,pile_cc,49,-0.023226583904393545
metric/the_pile_hackernews_val_loss,wikipedia_en,pubmed_central,pile_cc,49,-0.012208864561141572
metric/the_pile_hackernews_val_loss,uspto_backgrounds,wikipedia_en,freelaw,59,-0.007955755886601697
metric/the_pile_hackernews_val_loss,uspto_backgrounds,wikipedia_en,stackexchange,59,-0.006472227746183971
metric/the_pile_hackernews_val_loss,uspto_backgrounds,wikipedia_en,github,59,-0.028709126684695403
metric/the_pile_hackernews_val_loss,uspto_backgrounds,wikipedia_en,arxiv,59,-0.01471089162176482
metric/the_pile_hackernews_val_loss,uspto_backgrounds,wikipedia_en,pubmed_central,59,-0.00917642824669162
metric/the_pile_hackernews_val_loss,uspto_backgrounds,wikipedia_en,pile_cc,59,-0.009889909090557548
metric/the_pile_hackernews_val_loss,uspto_backgrounds,freelaw,stackexchange,59,-0.0012681439393940628
metric/the_pile_hackernews_val_loss,uspto_backgrounds,freelaw,github,59,-0.01111494517445276
metric/the_pile_hackernews_val_loss,uspto_backgrounds,freelaw,arxiv,59,-0.020853208922174685
metric/the_pile_hackernews_val_loss,uspto_backgrounds,freelaw,pubmed_central,59,-0.023511724229000806
metric/the_pile_hackernews_val_loss,uspto_backgrounds,freelaw,pile_cc,59,-0.013124797407343226
metric/the_pile_hackernews_val_loss,uspto_backgrounds,stackexchange,github,59,0.00386435189600922
metric/the_pile_hackernews_val_loss,uspto_backgrounds,stackexchange,arxiv,59,-0.01378353046139223
metric/the_pile_hackernews_val_loss,uspto_backgrounds,stackexchange,pubmed_central,59,-0.018998377884790894
metric/the_pile_hackernews_val_loss,uspto_backgrounds,stackexchange,pile_cc,59,0.01118625805955086
metric/the_pile_hackernews_val_loss,uspto_backgrounds,github,arxiv,59,-0.013733405638758597
metric/the_pile_hackernews_val_loss,uspto_backgrounds,github,pubmed_central,59,-0.0228714104553581
metric/the_pile_hackernews_val_loss,uspto_backgrounds,github,pile_cc,59,-0.009385877193224354
metric/the_pile_hackernews_val_loss,uspto_backgrounds,arxiv,pubmed_central,59,-0.02122248495382443
metric/the_pile_hackernews_val_loss,uspto_backgrounds,arxiv,pile_cc,59,-0.021288693048447226
metric/the_pile_hackernews_val_loss,uspto_backgrounds,pubmed_central,pile_cc,59,-0.017297796439940286
metric/the_pile_hackernews_val_loss,freelaw,wikipedia_en,uspto_backgrounds,47,0.008141605256284606
metric/the_pile_hackernews_val_loss,freelaw,wikipedia_en,stackexchange,47,-0.005607890101016461
metric/the_pile_hackernews_val_loss,freelaw,wikipedia_en,github,47,-0.02690635481635139
metric/the_pile_hackernews_val_loss,freelaw,wikipedia_en,arxiv,47,-0.009880910365998512
metric/the_pile_hackernews_val_loss,freelaw,wikipedia_en,pubmed_central,47,-0.0040602546622334375
metric/the_pile_hackernews_val_loss,freelaw,wikipedia_en,pile_cc,47,-0.0062071716255001595
metric/the_pile_hackernews_val_loss,freelaw,uspto_backgrounds,stackexchange,47,-0.015577285871640081
metric/the_pile_hackernews_val_loss,freelaw,uspto_backgrounds,github,47,-0.013457377067721104
metric/the_pile_hackernews_val_loss,freelaw,uspto_backgrounds,arxiv,47,-0.004389627796933512
metric/the_pile_hackernews_val_loss,freelaw,uspto_backgrounds,pubmed_central,47,-0.0022221836482844834
metric/the_pile_hackernews_val_loss,freelaw,uspto_backgrounds,pile_cc,47,-0.006205730756280798
metric/the_pile_hackernews_val_loss,freelaw,stackexchange,github,47,0.0026617375053024747
metric/the_pile_hackernews_val_loss,freelaw,stackexchange,arxiv,47,-0.015077877036783219
metric/the_pile_hackernews_val_loss,freelaw,stackexchange,pubmed_central,47,-0.021005050710530906
metric/the_pile_hackernews_val_loss,freelaw,stackexchange,pile_cc,47,0.014330055818858779
metric/the_pile_hackernews_val_loss,freelaw,github,arxiv,47,-0.012433144316673255
metric/the_pile_hackernews_val_loss,freelaw,github,pubmed_central,47,-0.02503274171784505
metric/the_pile_hackernews_val_loss,freelaw,github,pile_cc,47,-0.010340969992596176
metric/the_pile_hackernews_val_loss,freelaw,arxiv,pubmed_central,47,-0.013856885312386621
metric/the_pile_hackernews_val_loss,freelaw,arxiv,pile_cc,47,-0.024680521694151896
metric/the_pile_hackernews_val_loss,freelaw,pubmed_central,pile_cc,47,-0.012410708350971066
metric/the_pile_hackernews_val_loss,stackexchange,wikipedia_en,uspto_backgrounds,72,0.019456111881274385
metric/the_pile_hackernews_val_loss,stackexchange,wikipedia_en,freelaw,72,-0.00030087964910895256
metric/the_pile_hackernews_val_loss,stackexchange,wikipedia_en,github,72,-0.021855092131474727
metric/the_pile_hackernews_val_loss,stackexchange,wikipedia_en,arxiv,72,-0.002352362422861113
metric/the_pile_hackernews_val_loss,stackexchange,wikipedia_en,pubmed_central,72,0.002462026511992504
metric/the_pile_hackernews_val_loss,stackexchange,wikipedia_en,pile_cc,72,-0.00330109280059892
metric/the_pile_hackernews_val_loss,stackexchange,uspto_backgrounds,freelaw,72,-0.005966472007556647
metric/the_pile_hackernews_val_loss,stackexchange,uspto_backgrounds,github,72,-0.00881618040139889
metric/the_pile_hackernews_val_loss,stackexchange,uspto_backgrounds,arxiv,72,0.002283279374366392
metric/the_pile_hackernews_val_loss,stackexchange,uspto_backgrounds,pubmed_central,72,0.004827157568422496
metric/the_pile_hackernews_val_loss,stackexchange,uspto_backgrounds,pile_cc,72,-0.0032605895159747555
metric/the_pile_hackernews_val_loss,stackexchange,freelaw,github,72,-0.009731234537573111
metric/the_pile_hackernews_val_loss,stackexchange,freelaw,arxiv,72,-0.013163400610269722
metric/the_pile_hackernews_val_loss,stackexchange,freelaw,pubmed_central,72,-0.021978491565565146
metric/the_pile_hackernews_val_loss,stackexchange,freelaw,pile_cc,72,-0.013112508118737974
metric/the_pile_hackernews_val_loss,stackexchange,github,arxiv,72,-0.006571716847190206
metric/the_pile_hackernews_val_loss,stackexchange,github,pubmed_central,72,-0.0160698924136802
metric/the_pile_hackernews_val_loss,stackexchange,github,pile_cc,72,-0.008932149529807896
metric/the_pile_hackernews_val_loss,stackexchange,arxiv,pubmed_central,72,-0.01071784613015018
metric/the_pile_hackernews_val_loss,stackexchange,arxiv,pile_cc,72,-0.016629743447662795
metric/the_pile_hackernews_val_loss,stackexchange,pubmed_central,pile_cc,72,-0.010938537989269545
metric/the_pile_hackernews_val_loss,github,wikipedia_en,uspto_backgrounds,77,0.016431522458682873
metric/the_pile_hackernews_val_loss,github,wikipedia_en,freelaw,77,-0.002963757535768723
metric/the_pile_hackernews_val_loss,github,wikipedia_en,stackexchange,77,-0.003940346896627241
metric/the_pile_hackernews_val_loss,github,wikipedia_en,arxiv,77,-0.008723393516685303
metric/the_pile_hackernews_val_loss,github,wikipedia_en,pubmed_central,77,-0.0018346174214070262
metric/the_pile_hackernews_val_loss,github,wikipedia_en,pile_cc,77,-0.004289011191077893
metric/the_pile_hackernews_val_loss,github,uspto_backgrounds,freelaw,77,-0.011001463076677756
metric/the_pile_hackernews_val_loss,github,uspto_backgrounds,stackexchange,77,-0.021952454021061614
metric/the_pile_hackernews_val_loss,github,uspto_backgrounds,arxiv,77,-0.006561921848647609
metric/the_pile_hackernews_val_loss,github,uspto_backgrounds,pubmed_central,77,-0.0028825504902770965
metric/the_pile_hackernews_val_loss,github,uspto_backgrounds,pile_cc,77,-0.00801427792228384
metric/the_pile_hackernews_val_loss,github,freelaw,stackexchange,77,-0.004227447485349873
metric/the_pile_hackernews_val_loss,github,freelaw,arxiv,77,-0.02073134706851674
metric/the_pile_hackernews_val_loss,github,freelaw,pubmed_central,77,-0.024590208061576736
metric/the_pile_hackernews_val_loss,github,freelaw,pile_cc,77,-0.01681051622808978
metric/the_pile_hackernews_val_loss,github,stackexchange,arxiv,77,-0.0182873870349574
metric/the_pile_hackernews_val_loss,github,stackexchange,pubmed_central,77,-0.021468243896254756
metric/the_pile_hackernews_val_loss,github,stackexchange,pile_cc,77,0.014917959469099813
metric/the_pile_hackernews_val_loss,github,arxiv,pubmed_central,77,-0.01820849799474414
metric/the_pile_hackernews_val_loss,github,arxiv,pile_cc,77,-0.02632144710236451
metric/the_pile_hackernews_val_loss,github,pubmed_central,pile_cc,77,-0.016149900749281857
metric/the_pile_hackernews_val_loss,arxiv,wikipedia_en,uspto_backgrounds,65,0.012325487258160437
metric/the_pile_hackernews_val_loss,arxiv,wikipedia_en,freelaw,65,-0.005684662423865424
metric/the_pile_hackernews_val_loss,arxiv,wikipedia_en,stackexchange,65,-0.0048771567527119385
metric/the_pile_hackernews_val_loss,arxiv,wikipedia_en,github,65,-0.029047805365704622
metric/the_pile_hackernews_val_loss,arxiv,wikipedia_en,pubmed_central,65,-0.005476441580134023
metric/the_pile_hackernews_val_loss,arxiv,wikipedia_en,pile_cc,65,-0.005508095803710479
metric/the_pile_hackernews_val_loss,arxiv,uspto_backgrounds,freelaw,65,-0.012790087305785378
metric/the_pile_hackernews_val_loss,arxiv,uspto_backgrounds,stackexchange,65,-0.01728486859470691
metric/the_pile_hackernews_val_loss,arxiv,uspto_backgrounds,github,65,-0.01614791411605948
metric/the_pile_hackernews_val_loss,arxiv,uspto_backgrounds,pubmed_central,65,-0.005530182046737928
metric/the_pile_hackernews_val_loss,arxiv,uspto_backgrounds,pile_cc,65,-0.007874006669594527
metric/the_pile_hackernews_val_loss,arxiv,freelaw,stackexchange,65,-0.0018117295761653689
metric/the_pile_hackernews_val_loss,arxiv,freelaw,github,65,-0.013439246940703324
metric/the_pile_hackernews_val_loss,arxiv,freelaw,pubmed_central,65,-0.02941426901034304
metric/the_pile_hackernews_val_loss,arxiv,freelaw,pile_cc,65,-0.0159764848115358
metric/the_pile_hackernews_val_loss,arxiv,stackexchange,github,65,0.0008227012929772434
metric/the_pile_hackernews_val_loss,arxiv,stackexchange,pubmed_central,65,-0.02211371364581937
metric/the_pile_hackernews_val_loss,arxiv,stackexchange,pile_cc,65,0.011352750417115327
metric/the_pile_hackernews_val_loss,arxiv,github,pubmed_central,65,-0.024705586381097336
metric/the_pile_hackernews_val_loss,arxiv,github,pile_cc,65,-0.009632466715248192
metric/the_pile_hackernews_val_loss,arxiv,pubmed_central,pile_cc,65,-0.013991578890032145
metric/the_pile_hackernews_val_loss,pubmed_central,wikipedia_en,uspto_backgrounds,81,0.009716824117193113
metric/the_pile_hackernews_val_loss,pubmed_central,wikipedia_en,freelaw,81,-0.005343015397734497
metric/the_pile_hackernews_val_loss,pubmed_central,wikipedia_en,stackexchange,81,-0.004270458894810136
metric/the_pile_hackernews_val_loss,pubmed_central,wikipedia_en,github,81,-0.027615444759589148
metric/the_pile_hackernews_val_loss,pubmed_central,wikipedia_en,arxiv,81,-0.011801266435043836
metric/the_pile_hackernews_val_loss,pubmed_central,wikipedia_en,pile_cc,81,-0.0067850269612196
metric/the_pile_hackernews_val_loss,pubmed_central,uspto_backgrounds,freelaw,81,-0.011064321444086908
metric/the_pile_hackernews_val_loss,pubmed_central,uspto_backgrounds,stackexchange,81,-0.01800288347942864
metric/the_pile_hackernews_val_loss,pubmed_central,uspto_backgrounds,github,81,-0.01502611291754601
metric/the_pile_hackernews_val_loss,pubmed_central,uspto_backgrounds,arxiv,81,-0.00808733525778264
metric/the_pile_hackernews_val_loss,pubmed_central,uspto_backgrounds,pile_cc,81,-0.010306397338945682
metric/the_pile_hackernews_val_loss,pubmed_central,freelaw,stackexchange,81,-8.895839496506589e-05
metric/the_pile_hackernews_val_loss,pubmed_central,freelaw,github,81,-0.012114382678969771
metric/the_pile_hackernews_val_loss,pubmed_central,freelaw,arxiv,81,-0.017853042841012353
metric/the_pile_hackernews_val_loss,pubmed_central,freelaw,pile_cc,81,-0.01334010581412817
metric/the_pile_hackernews_val_loss,pubmed_central,stackexchange,github,81,0.0035471611568057846
metric/the_pile_hackernews_val_loss,pubmed_central,stackexchange,arxiv,81,-0.013767935744222533
metric/the_pile_hackernews_val_loss,pubmed_central,stackexchange,pile_cc,81,0.012392601835547724
metric/the_pile_hackernews_val_loss,pubmed_central,github,arxiv,81,-0.012803078046199227
metric/the_pile_hackernews_val_loss,pubmed_central,github,pile_cc,81,-0.00997804992260542
metric/the_pile_hackernews_val_loss,pubmed_central,arxiv,pile_cc,81,-0.02430467224353431
metric/the_pile_hackernews_val_loss,pile_cc,wikipedia_en,uspto_backgrounds,68,0.02047585981974528
metric/the_pile_hackernews_val_loss,pile_cc,wikipedia_en,freelaw,68,0.005772064054055046
metric/the_pile_hackernews_val_loss,pile_cc,wikipedia_en,stackexchange,68,0.0037598084948370553
metric/the_pile_hackernews_val_loss,pile_cc,wikipedia_en,github,68,-0.016314171253160755
metric/the_pile_hackernews_val_loss,pile_cc,wikipedia_en,arxiv,68,0.0017705061949054139
metric/the_pile_hackernews_val_loss,pile_cc,wikipedia_en,pubmed_central,68,0.00578715152220959
metric/the_pile_hackernews_val_loss,pile_cc,uspto_backgrounds,freelaw,68,-0.0008437664628485282
metric/the_pile_hackernews_val_loss,pile_cc,uspto_backgrounds,stackexchange,68,-0.007993855430678275
metric/the_pile_hackernews_val_loss,pile_cc,uspto_backgrounds,github,68,-0.0036142730207466963
metric/the_pile_hackernews_val_loss,pile_cc,uspto_backgrounds,arxiv,68,0.006023467597556381
metric/the_pile_hackernews_val_loss,pile_cc,uspto_backgrounds,pubmed_central,68,0.0062851315227109095
metric/the_pile_hackernews_val_loss,pile_cc,freelaw,stackexchange,68,0.006418954062253157
metric/the_pile_hackernews_val_loss,pile_cc,freelaw,github,68,-0.001744305425653429
metric/the_pile_hackernews_val_loss,pile_cc,freelaw,arxiv,68,-0.007994163430078468
metric/the_pile_hackernews_val_loss,pile_cc,freelaw,pubmed_central,68,-0.014639550760866694
metric/the_pile_hackernews_val_loss,pile_cc,stackexchange,github,68,0.011602862612498589
metric/the_pile_hackernews_val_loss,pile_cc,stackexchange,arxiv,68,-0.0049256601098180515
metric/the_pile_hackernews_val_loss,pile_cc,stackexchange,pubmed_central,68,-0.01680937293753762
metric/the_pile_hackernews_val_loss,pile_cc,github,arxiv,68,-0.0052562548019418264
metric/the_pile_hackernews_val_loss,pile_cc,github,pubmed_central,68,-0.017040741098890946
metric/the_pile_hackernews_val_loss,pile_cc,arxiv,pubmed_central,68,-0.008105019558334784
metric/the_pile_pubmed_abstracts_val_loss,wikipedia_en,uspto_backgrounds,freelaw,49,-0.00719968590315065
metric/the_pile_pubmed_abstracts_val_loss,wikipedia_en,uspto_backgrounds,stackexchange,49,-0.022286524680764266
metric/the_pile_pubmed_abstracts_val_loss,wikipedia_en,uspto_backgrounds,github,49,-0.02549853385139893
metric/the_pile_pubmed_abstracts_val_loss,wikipedia_en,uspto_backgrounds,arxiv,49,-0.005010032046761711
metric/the_pile_pubmed_abstracts_val_loss,wikipedia_en,uspto_backgrounds,pubmed_central,49,0.012671759808930974
metric/the_pile_pubmed_abstracts_val_loss,wikipedia_en,uspto_backgrounds,pile_cc,49,-0.004094889461432246
metric/the_pile_pubmed_abstracts_val_loss,wikipedia_en,freelaw,stackexchange,49,-0.011469023446675518
metric/the_pile_pubmed_abstracts_val_loss,wikipedia_en,freelaw,github,49,-0.014893041400979067
metric/the_pile_pubmed_abstracts_val_loss,wikipedia_en,freelaw,arxiv,49,-0.020582243266180324
metric/the_pile_pubmed_abstracts_val_loss,wikipedia_en,freelaw,pubmed_central,49,-0.028930273315356424
metric/the_pile_pubmed_abstracts_val_loss,wikipedia_en,freelaw,pile_cc,49,-0.018183408345177204
metric/the_pile_pubmed_abstracts_val_loss,wikipedia_en,stackexchange,github,49,-0.007898155944135062
metric/the_pile_pubmed_abstracts_val_loss,wikipedia_en,stackexchange,arxiv,49,-0.014101921188289146
metric/the_pile_pubmed_abstracts_val_loss,wikipedia_en,stackexchange,pubmed_central,49,-0.02451258462349656
metric/the_pile_pubmed_abstracts_val_loss,wikipedia_en,stackexchange,pile_cc,49,-0.02338533184977831
metric/the_pile_pubmed_abstracts_val_loss,wikipedia_en,github,arxiv,49,-0.02462507952017658
metric/the_pile_pubmed_abstracts_val_loss,wikipedia_en,github,pubmed_central,49,-0.02610468132713771
metric/the_pile_pubmed_abstracts_val_loss,wikipedia_en,github,pile_cc,49,-0.030894418754087022
metric/the_pile_pubmed_abstracts_val_loss,wikipedia_en,arxiv,pubmed_central,49,-0.015550897518241616
metric/the_pile_pubmed_abstracts_val_loss,wikipedia_en,arxiv,pile_cc,49,-0.029867450483275264
metric/the_pile_pubmed_abstracts_val_loss,wikipedia_en,pubmed_central,pile_cc,49,0.002118738081728992
metric/the_pile_pubmed_abstracts_val_loss,uspto_backgrounds,wikipedia_en,freelaw,59,0.000222644775055559
metric/the_pile_pubmed_abstracts_val_loss,uspto_backgrounds,wikipedia_en,stackexchange,59,-0.008565216821481848
metric/the_pile_pubmed_abstracts_val_loss,uspto_backgrounds,wikipedia_en,github,59,-0.031692876625715745
metric/the_pile_pubmed_abstracts_val_loss,uspto_backgrounds,wikipedia_en,arxiv,59,-0.005708894455817041
metric/the_pile_pubmed_abstracts_val_loss,uspto_backgrounds,wikipedia_en,pubmed_central,59,0.009789504209246071
metric/the_pile_pubmed_abstracts_val_loss,uspto_backgrounds,wikipedia_en,pile_cc,59,0.004664366409662522
metric/the_pile_pubmed_abstracts_val_loss,uspto_backgrounds,freelaw,stackexchange,59,-0.000995192271413416
metric/the_pile_pubmed_abstracts_val_loss,uspto_backgrounds,freelaw,github,59,-0.006956060167668975
metric/the_pile_pubmed_abstracts_val_loss,uspto_backgrounds,freelaw,arxiv,59,-0.014125307601857345
metric/the_pile_pubmed_abstracts_val_loss,uspto_backgrounds,freelaw,pubmed_central,59,-0.01829462599785053
metric/the_pile_pubmed_abstracts_val_loss,uspto_backgrounds,freelaw,pile_cc,59,-0.008585034135339516
metric/the_pile_pubmed_abstracts_val_loss,uspto_backgrounds,stackexchange,github,59,-0.0005895782885132409
metric/the_pile_pubmed_abstracts_val_loss,uspto_backgrounds,stackexchange,arxiv,59,-0.00536947896721807
metric/the_pile_pubmed_abstracts_val_loss,uspto_backgrounds,stackexchange,pubmed_central,59,-0.018072813103252025
metric/the_pile_pubmed_abstracts_val_loss,uspto_backgrounds,stackexchange,pile_cc,59,-0.010948010114102659
metric/the_pile_pubmed_abstracts_val_loss,uspto_backgrounds,github,arxiv,59,-0.012292085609273275
metric/the_pile_pubmed_abstracts_val_loss,uspto_backgrounds,github,pubmed_central,59,-0.02330856758376831
metric/the_pile_pubmed_abstracts_val_loss,uspto_backgrounds,github,pile_cc,59,-0.014356200822190381
metric/the_pile_pubmed_abstracts_val_loss,uspto_backgrounds,arxiv,pubmed_central,59,-0.01126620165339977
metric/the_pile_pubmed_abstracts_val_loss,uspto_backgrounds,arxiv,pile_cc,59,-0.016438173734793164
metric/the_pile_pubmed_abstracts_val_loss,uspto_backgrounds,pubmed_central,pile_cc,59,0.011076217389690545
metric/the_pile_pubmed_abstracts_val_loss,freelaw,wikipedia_en,uspto_backgrounds,47,0.00290005257444848
metric/the_pile_pubmed_abstracts_val_loss,freelaw,wikipedia_en,stackexchange,47,-0.020733728576368262
metric/the_pile_pubmed_abstracts_val_loss,freelaw,wikipedia_en,github,47,-0.046519071514027115
metric/the_pile_pubmed_abstracts_val_loss,freelaw,wikipedia_en,arxiv,47,-0.01533513706456006
metric/the_pile_pubmed_abstracts_val_loss,freelaw,wikipedia_en,pubmed_central,47,0.007008678323281023
metric/the_pile_pubmed_abstracts_val_loss,freelaw,wikipedia_en,pile_cc,47,-0.004345673979562553
metric/the_pile_pubmed_abstracts_val_loss,freelaw,uspto_backgrounds,stackexchange,47,-0.021591911103121923
metric/the_pile_pubmed_abstracts_val_loss,freelaw,uspto_backgrounds,github,47,-0.027545956355914034
metric/the_pile_pubmed_abstracts_val_loss,freelaw,uspto_backgrounds,arxiv,47,-0.006085400607130688
metric/the_pile_pubmed_abstracts_val_loss,freelaw,uspto_backgrounds,pubmed_central,47,0.013426749519025828
metric/the_pile_pubmed_abstracts_val_loss,freelaw,uspto_backgrounds,pile_cc,47,-0.003835746305626494
metric/the_pile_pubmed_abstracts_val_loss,freelaw,stackexchange,github,47,-0.016749514003112184
metric/the_pile_pubmed_abstracts_val_loss,freelaw,stackexchange,arxiv,47,-0.02014624424782288
metric/the_pile_pubmed_abstracts_val_loss,freelaw,stackexchange,pubmed_central,47,-0.031000342671127216
metric/the_pile_pubmed_abstracts_val_loss,freelaw,stackexchange,pile_cc,47,-0.02785832581928345
metric/the_pile_pubmed_abstracts_val_loss,freelaw,github,arxiv,47,-0.02695619876830528
metric/the_pile_pubmed_abstracts_val_loss,freelaw,github,pubmed_central,47,-0.039183671995540965
metric/the_pile_pubmed_abstracts_val_loss,freelaw,github,pile_cc,47,-0.03793081200258401
metric/the_pile_pubmed_abstracts_val_loss,freelaw,arxiv,pubmed_central,47,-0.014375311753503338
metric/the_pile_pubmed_abstracts_val_loss,freelaw,arxiv,pile_cc,47,-0.03451626859385034
metric/the_pile_pubmed_abstracts_val_loss,freelaw,pubmed_central,pile_cc,47,0.007029653237489882
metric/the_pile_pubmed_abstracts_val_loss,stackexchange,wikipedia_en,uspto_backgrounds,72,0.010572802733060703
metric/the_pile_pubmed_abstracts_val_loss,stackexchange,wikipedia_en,freelaw,72,-0.009896016970332662
metric/the_pile_pubmed_abstracts_val_loss,stackexchange,wikipedia_en,github,72,-0.044140813094429375
metric/the_pile_pubmed_abstracts_val_loss,stackexchange,wikipedia_en,arxiv,72,-0.012698444322316692
metric/the_pile_pubmed_abstracts_val_loss,stackexchange,wikipedia_en,pubmed_central,72,0.00662592910896092
metric/the_pile_pubmed_abstracts_val_loss,stackexchange,wikipedia_en,pile_cc,72,-0.0031088567182901983
metric/the_pile_pubmed_abstracts_val_loss,stackexchange,uspto_backgrounds,freelaw,72,-0.00707774856165053
metric/the_pile_pubmed_abstracts_val_loss,stackexchange,uspto_backgrounds,github,72,-0.027237944305208192
metric/the_pile_pubmed_abstracts_val_loss,stackexchange,uspto_backgrounds,arxiv,72,-0.004924800689211639
metric/the_pile_pubmed_abstracts_val_loss,stackexchange,uspto_backgrounds,pubmed_central,72,0.018417556874335758
metric/the_pile_pubmed_abstracts_val_loss,stackexchange,uspto_backgrounds,pile_cc,72,-0.0013320458982847654
metric/the_pile_pubmed_abstracts_val_loss,stackexchange,freelaw,github,72,-0.024916155176364068
metric/the_pile_pubmed_abstracts_val_loss,stackexchange,freelaw,arxiv,72,-0.02471588832290355
metric/the_pile_pubmed_abstracts_val_loss,stackexchange,freelaw,pubmed_central,72,-0.030813632366027646
metric/the_pile_pubmed_abstracts_val_loss,stackexchange,freelaw,pile_cc,72,-0.022827118665144086
metric/the_pile_pubmed_abstracts_val_loss,stackexchange,github,arxiv,72,-0.023629212000742923
metric/the_pile_pubmed_abstracts_val_loss,stackexchange,github,pubmed_central,72,-0.03227952868943451
metric/the_pile_pubmed_abstracts_val_loss,stackexchange,github,pile_cc,72,-0.0314583058631022
metric/the_pile_pubmed_abstracts_val_loss,stackexchange,arxiv,pubmed_central,72,-0.01692991066709843
metric/the_pile_pubmed_abstracts_val_loss,stackexchange,arxiv,pile_cc,72,-0.02702413089843551
metric/the_pile_pubmed_abstracts_val_loss,stackexchange,pubmed_central,pile_cc,72,0.006969508044047291
metric/the_pile_pubmed_abstracts_val_loss,github,wikipedia_en,uspto_backgrounds,77,0.014629955886847673
metric/the_pile_pubmed_abstracts_val_loss,github,wikipedia_en,freelaw,77,-0.00790614788013804
